-0.021592654	11.40082894
0.056407346	11.62267401
0.134407346	11.71141204
0.212407346	11.71141204
0.290407346	11.578305
0.368407346	11.40082894
0.446407346	11.31209091
0.524407346	11.26772189
0.602407346	11.31209091
0.680407346	11.40082894
0.758407346	11.578305
0.836407346	11.71141204
0.914407346	11.66704303
0.992407346	11.53393598
1.070407346	11.31209091
1.148407346	10.86840075
1.226407346	10.33597257
1.304407346	9.492961277
1.382407346	8.694319002
1.460407346	7.940045741
1.538407346	7.496355588
1.616407346	7.00829642
1.694407346	6.43149922
1.772407346	5.810333006
1.850407346	5.632856945
1.928407346	5.411011868
2.006407346	5.100428761
2.084407346	4.701107623
2.162407346	4.3461555
2.240407346	3.991203378
2.318407346	3.636251255
2.396407346	3.325668148
2.474407346	3.059454056
2.552407346	2.748870949
2.630407346	2.571394888
2.708407346	2.571394888
2.786407346	2.615763903
2.864407346	2.660132918
2.942407346	2.881977995
3.020407346	3.015085041
3.098407346	3.148192087
